Date,Daily_Rainfall_mm,Mean_Daily_Temperature_Celsius,Mean_Daily_Relative_Humidity_Percent,Mean_Daily_Surface_Pressure_hPa,Mean_Daily_Wind_Speed_kmh,Mean_Daily_Wind_Direction_Degree,Mean_Daily_Radiation_Wh_m2,Prakasam_Barrage_Level_ft,Prakasam_Barrage_Inflow_cusecs,Prakasam_Barrage_Outflow_cusecs,Prakasam_Barrage_Current_Storage,Prakasam_Barrage_Flood_Cushion,Flood_Event
7/11/2023,5,29.44,68.17,1001.51,11.66,300.83,167.46,57.05,9805,8058,3.07,0,0
7/12/2023,2.7,28.04,79.67,1001.68,9.37,229.17,91.83,57.05,9667,8441,3.07,0,0
7/13/2023,10,28.60,81.92,1001.81,7.44,196.29,197.13,57.05,8170,7892,3.07,0,0
7/14/2023,1,30.25,74.25,1002.17,8.39,218.50,246.17,56.96,6383,6462,3.05,0.02,0
7/15/2023,0.2,30.22,70.13,1001.80,9.27,280.25,178.08,57.05,5105,5515,3.07,0,0
7/16/2023,0.8,29.18,73.54,1001.56,11.73,277.83,179.54,57.05,5105,5515,3.07,0,0
7/17/2023,0.7,29.95,65.21,1000.34,15.79,270.00,182.88,56.92,6500,6576,3.04,0.03,0
7/18/2023,18.3,27.12,83.04,999.34,17.98,256.50,119.38,56.92,6819,7238,3.04,0.03,0
7/19/2023,13.6,26.74,83.71,997.48,17.00,243.42,99.96,56.92,8627,8672,3.04,0.03,0
7/20/2023,6.6,26.71,83.13,997.66,17.21,256.67,79.75,56.4,8603,8612,2.92,0.15,0
7/21/2023,3.5,27.96,77.17,998.37,19.55,266.33,166.29,56.63,7523,8735,2.97,0.1,0
7/22/2023,4.5,28.30,77.63,1000.24,16.15,253.29,193.13,57.05,10906,10394,3.07,0,0
7/23/2023,17.7,27.24,85.83,1001.10,12.44,244.08,153.88,57.05,15698,15488,3.07,0,0
7/24/2023,21,26.47,89.54,1000.18,13.75,264.13,64.79,57.05,10917,10917,3.07,0,0
7/25/2023,40.8,26.04,88.83,999.35,18.07,274.54,79.00,57.05,9560,9558,3.07,0,0
7/26/2023,67.4,25.60,90.83,999.52,19.13,269.79,45.46,57.05,80000,80000,3.07,0,1
7/27/2023,53.8,27.33,78.42,999.85,22.45,261.75,191.33,56.36,144742,151205,2.91,0.16,1
7/28/2023,0.2,29.13,69.17,1000.58,19.84,269.00,208.58,56.96,260875,260875,3.05,0.02,1
7/29/2023,0.8,29.88,68.54,1000.70,18.66,284.71,245.33,57.05,111400,111400,3.07,0,1
7/30/2023,0,29.65,69.08,1000.75,16.70,282.21,210.33,57.05,47775,47775,3.07,0,1
7/31/2023,0.9,29.24,72.38,1000.82,15.64,277.71,124.21,57.05,19997,19997,3.07,0,1
8/1/2023,4.7,29.64,69.42,1000.41,17.51,275.46,151.42,57.05,21364,21364,3.07,0,0
8/2/2023,0,30.20,63.25,1000.95,19.33,272.17,213.08,57.05,13323,13321,3.07,0,0
8/3/2023,0.5,30.18,63.58,1001.09,17.21,267.13,263.00,56.96,10615,10614,3.05,0.02,0
8/4/2023,0.2,30.16,65.88,1003.26,13.60,254.38,272.17,56.43,9852,10221,2.92,0.15,0
8/5/2023,0,30.50,66.58,1004.55,11.19,274.33,279.83,55.95,7367,10434,2.81,0.26,0
8/6/2023,0,31.13,61.83,1003.49,12.91,268.42,278.63,55.05,5487,8357,2.55,0.52,0
8/7/2023,0.5,30.91,59.38,1001.98,14.11,275.21,275.00,54.33,5339,6751,2.35,0.72,0
8/8/2023,0.1,30.92,58.83,1002.50,11.88,274.50,253.83,54.72,6705,6751,2.46,0.61,0
8/9/2023,0.7,30.60,65.04,1004.43,7.97,248.63,245.00,55.41,7902,7127,2.65,0.42,0
8/10/2023,4.4,29.80,71.17,1005.08,6.70,197.83,231.88,55.58,10666,8467,2.7,0.37,0
8/11/2023,0.3,30.72,67.54,1004.10,7.81,253.75,242.04,55.94,11649,11202,2.81,0.26,0
8/12/2023,2.7,29.87,73.29,1003.59,9.03,262.04,238.79,56.69,12715,11889,2.99,0.08,0
8/13/2023,0.2,30.94,66.38,1002.79,8.76,249.42,260.46,57.02,12715,11889,3.06,0.01,0
8/14/2023,4.6,29.43,73.17,1003.93,5.47,234.63,167.46,57.05,11846,10181,3.07,0,0
8/15/2023,1.5,29.54,72.75,1004.13,7.34,221.29,210.25,57.05,12262,10182,3.07,0,0
8/16/2023,0.6,30.43,65.29,1003.83,9.49,263.08,241.83,57.05,11488,10182,3.07,0,0
8/17/2023,2.9,29.42,71.83,1003.21,10.78,287.96,175.75,57.05,13417,10182,3.07,0,0
8/18/2023,10.8,27.30,82.13,1001.67,12.78,285.67,118.17,57.05,10506,10182,3.07,0,0
8/19/2023,4.6,28.14,77.58,1001.18,12.86,262.33,226.00,57.05,10182,10182,3.07,0,0
8/20/2023,0.4,29.42,68.63,1001.75,9.07,261.92,265.08,57.05,10182,10057,3.07,0,0
8/21/2023,40.7,28.72,80.25,1002.31,7.30,245.00,233.33,57.05,10182,10119,3.07,0,0
8/22/2023,6.8,28.76,82.17,1002.40,6.84,239.92,205.08,57.05,10182,10182,3.07,0,0
8/23/2023,0.2,29.61,78.92,1002.28,7.65,204.00,209.63,57.05,9389,10189,3.07,0,0
8/24/2023,0.7,29.53,76.67,1001.84,8.34,215.38,208.75,57.05,10189,10189,3.07,0,0
8/25/2023,0,30.03,71.00,1002.18,8.02,214.17,185.04,57.05,11227,10189,3.07,0,0
8/26/2023,1.7,29.30,77.21,1003.65,7.69,221.00,179.00,57.05,10189,10189,3.07,0,0
8/27/2023,3.2,29.21,77.63,1003.80,7.53,223.42,191.21,56.92,10189,10189,3.04,0.03,0
8/28/2023,0.2,30.16,70.63,1002.94,8.33,295.13,230.04,56.89,10426,10189,3.03,0.04,0
8/29/2023,0,30.42,62.79,1002.68,8.47,254.04,251.21,56.92,9898,10059,3.04,0.03,0
8/30/2023,0.2,30.50,64.29,1003.03,7.24,266.33,265.67,56.95,9249,9249,3.05,0.02,0
8/31/2023,0.5,30.80,66.33,1003.08,6.22,251.08,273.50,56.86,8897,8874,3.02,0.05,0
9/1/2023,0.9,31.10,69.33,1003.18,5.25,218.00,263.46,56.95,8690,8829,3.05,0.02,0
9/2/2023,7.4,29.85,76.25,1002.60,8.05,213.21,157.54,56.95,8690,8829,3.05,0.02,0
9/3/2023,21.9,28.50,83.42,1000.98,10.04,275.83,191.71,56.92,8690,8829,3.04,0.03,0
9/4/2023,15.5,27.27,84.63,998.67,12.76,285.25,195.04,57.05,8841,8085,3.07,0,0
9/5/2023,5.7,27.15,84.46,998.02,14.92,287.17,135.13,57.05,9047,8393,3.07,0,0
9/6/2023,12.5,27.37,85.75,999.42,11.13,252.38,142.04,57.05,8439,8439,3.07,0,0
9/7/2023,0.5,29.28,75.25,1000.17,9.64,237.63,224.38,57.05,11273,10301,3.07,0,0
9/8/2023,0,29.02,74.75,1001.44,8.69,238.17,207.83,57.05,19881,21578,3.07,0,0
9/9/2023,4.1,29.85,73.25,1000.95,10.49,242.00,257.67,57.05,16472,18590,3.07,0,0
9/10/2023,0.8,29.21,76.54,1000.45,10.84,261.13,193.67,57.05,11717,11717,3.07,0,0
9/11/2023,24.7,27.63,84.08,1000.99,11.13,262.25,118.42,57.05,10492,10492,3.07,0,0
9/12/2023,0.7,28.09,80.54,1001.39,10.51,273.96,123.83,57.05,14590,14589,3.07,0,0
9/13/2023,5.9,28.33,76.92,1001.30,10.43,277.96,187.25,57.05,8605,10399,3.07,0,0
9/14/2023,4.5,27.80,80.88,1001.43,9.91,273.83,174.54,57.05,9393,9685,3.07,0,0
9/15/2023,0.1,29.51,74.50,1001.58,11.30,227.46,257.50,57.02,6612,7061,3.06,0.01,0
9/16/2023,0.2,29.67,73.21,1002.31,9.84,223.92,262.04,56.92,5421,5698,3.04,0.03,0
9/17/2023,0,29.91,72.96,1001.76,9.19,254.00,261.79,56.92,5421,5698,3.04,0.03,0
9/18/2023,0.2,29.68,73.63,1001.61,7.85,245.79,246.33,56.92,5421,5698,3.04,0.03,0
9/19/2023,0.9,29.77,72.79,1002.80,9.46,272.63,244.79,56.96,7040,7071,3.05,0.02,0
9/20/2023,4.5,28.91,78.92,1003.32,8.09,279.67,187.71,57.05,8885,9023,3.07,0,0
9/21/2023,3.1,28.22,82.58,1004.15,6.84,215.79,182.54,57.05,8979,8979,3.07,0,0
9/22/2023,31.8,27.75,84.17,1004.38,4.89,250.08,207.54,57.05,9031,9031,3.07,0,0
9/23/2023,13.2,28.44,82.75,1004.65,6.38,211.79,199.92,57.05,9782,9782,3.07,0,0
9/24/2023,22.2,28.19,83.38,1003.89,5.84,236.13,191.29,57.05,12422,12608,3.07,0,0
9/25/2023,4,28.34,82.17,1002.71,7.76,280.58,185.46,57.05,16675,16674,3.07,0,0
9/26/2023,3.7,28.83,81.58,1002.70,5.50,203.58,249.38,57.05,11316,11316,3.07,0,0
9/27/2023,25.8,28.76,83.79,1002.94,5.03,217.21,236.75,57.05,9084,9084,3.07,0,0
9/28/2023,8,28.65,82.92,1002.45,4.02,227.79,230.67,57.05,7245,7245,3.07,0,0
9/29/2023,5.9,28.58,82.50,1002.51,4.54,211.29,243.25,57.05,7079,7079,3.07,0,0
9/30/2023,0.8,28.78,79.25,1002.82,8.17,254.21,238.71,57.05,7777,7777,3.07,0,0
10/1/2023,0.6,29.72,75.13,1002.17,10.61,235.13,222.75,57.05,8636,8636,3.07,0,0
10/2/2023,0,29.06,77.42,1002.31,8.38,249.63,175.38,57.05,8636,8636,3.07,0,0
10/3/2023,9.7,29.59,78.33,1002.85,10.53,271.33,222.04,57.05,10061,10061,3.07,0,0
10/4/2023,0.7,29.61,70.46,1004.12,8.61,263.21,246.71,57.05,12438,12438,3.07,0,0
10/5/2023,0,29.18,62.46,1004.14,8.31,280.04,262.54,57.05,7306,7306,3.07,0,0
10/6/2023,0,28.29,63.63,1003.59,8.07,276.75,267.67,56.96,7225,7225,3.05,0.02,0
10/7/2023,0,29.48,64.50,1004.27,6.39,258.04,243.17,57.05,6298,6405,3.07,0,0
10/8/2023,0,29.35,70.29,1006.18,6.12,240.21,262.21,57.05,6298,6405,3.07,0,0
10/9/2023,0,29.76,74.92,1007.55,4.78,201.58,246.75,56.76,5832,6087,3,0.07,0
10/10/2023,0.2,29.64,77.29,1007.38,5.72,114.33,244.21,56.75,5786,6063,3,0.07,0
10/11/2023,0.8,29.09,76.17,1007.44,6.19,127.58,218.50,56.59,5497,6029,2.96,0.11,0
10/12/2023,0,29.43,74.17,1008.60,7.87,98.75,240.92,56.73,6052,6029,2.99,0.08,0
10/13/2023,0.2,29.15,71.92,1009.50,7.18,113.63,237.42,56.76,6721,6651,3,0.07,0
10/14/2023,0,29.20,72.67,1009.18,7.08,80.63,243.42,56.92,6721,6651,3.04,0.03,0
10/15/2023,0.1,29.05,72.88,1007.72,7.15,112.08,225.33,56.85,8450,8381,3.03,0.04,0
10/16/2023,0.1,29.05,71.54,1007.94,8.31,89.50,230.46,57.02,8517,8517,3.06,0.01,0
10/17/2023,0.1,28.63,72.58,1008.82,6.73,121.13,232.17,57.05,8930,8837,3.07,0,0
10/18/2023,0,29.53,65.04,1009.19,6.16,118.21,238.92,57.02,9239,9239,3.06,0.01,0
10/19/2023,0.1,28.85,73.21,1009.36,7.09,108.46,219.58,56.96,10093,10093,3.05,0.02,0
10/20/2023,0.3,29.21,71.38,1009.39,6.84,80.58,222.04,56.92,10119,10119,3.04,0.03,0
10/21/2023,0,29.53,63.42,1009.46,8.57,77.58,237.46,56.95,9148,9379,3.05,0.02,0
10/22/2023,0,28.90,54.08,1009.06,9.04,190.25,255.29,56.85,8681,9147,3.03,0.04,0
10/23/2023,0,27.74,44.83,1007.66,9.30,153.08,257.00,56.59,8681,9147,2.96,0.11,0
10/24/2023,0,28.40,51.08,1007.82,5.73,225.29,238.42,56.69,8764,8783,2.99,0.08,0
10/25/2023,0,28.58,57.67,1009.34,5.29,236.75,245.46,56.73,8829,8760,2.99,0.08,0
10/26/2023,0,28.67,59.33,1009.69,5.64,159.54,249.83,56.76,8772,8772,3,0.07,0
10/27/2023,0.3,28.38,71.58,1008.97,7.46,112.67,210.96,56.92,9240,8963,3.04,0.03,0
10/28/2023,2.1,27.37,78.83,1009.45,6.13,106.29,179.25,56.92,9695,9695,3.04,0.03,0
10/29/2023,1,28.00,73.08,1009.19,7.66,101.46,201.33,57.02,9695,9695,3.06,0.01,0
10/30/2023,0.6,27.88,71.46,1009.19,6.38,101.25,197.96,56.96,10652,10652,3.05,0.02,0
10/31/2023,0,28.29,65.63,1009.59,10.25,82.88,233.25,57.02,10652,10652,3.06,0.01,0
11/1/2023,0,28.01,67.54,1009.82,11.05,74.00,213.54,56.96,10652,10652,3.05,0.02,0
11/2/2023,0.3,27.18,79.92,1009.08,9.29,87.25,168.50,57.02,10387,10526,3.06,0.01,0
11/3/2023,2.6,27.39,80.96,1007.61,8.74,87.50,171.25,56.96,10146,10146,3.05,0.02,0
11/4/2023,2.5,26.58,82.79,1008.08,8.46,103.71,165.33,57.02,10146,10146,3.06,0.01,0
11/5/2023,1.3,26.72,83.75,1009.17,8.10,98.29,135.58,57.05,10146,10146,3.07,0,0
11/6/2023,5.5,26.46,85.04,1010.36,8.08,99.83,149.46,56.96,10146,10146,3.05,0.02,0
11/7/2023,4.9,26.59,84.33,1010.37,7.60,82.33,160.25,56.96,10146,10146,3.05,0.02,0
11/8/2023,5.7,26.41,86.00,1010.00,4.82,107.13,182.63,57.05,10146,10146,3.07,0,0
11/9/2023,0.2,27.60,74.63,1010.19,6.81,156.54,198.71,57.05,9520,9520,3.07,0,0
11/10/2023,0,26.93,69.83,1011.61,8.10,83.83,230.88,57.05,9518,9518,3.07,0,0
11/11/2023,0,26.82,69.21,1011.79,7.59,78.54,230.17,56.85,9192,9192,3.02,0.04,0
11/12/2023,0,27.40,68.92,1011.56,7.38,78.38,225.25,56.85,8528,8713,3.03,0.04,0
11/13/2023,0,27.59,64.38,1011.08,10.13,76.13,218.17,56.85,7919,8010,3.03,0.04,0
11/14/2023,0.1,27.81,64.79,1010.35,10.05,78.25,183.33,56.73,7454,7552,2.99,0.08,0
11/15/2023,0,27.14,63.00,1009.55,7.55,83.33,125.71,56.69,6739,6832,2.99,0.08,0
11/16/2023,0,28.12,62.54,1009.06,7.08,249.71,225.13,56.73,6535,6535,2.99,0.08,0
11/17/2023,0,28.16,71.63,1009.78,6.13,111.79,212.42,56.89,5750,5750,3.03,0.04,0
11/18/2023,0,28.09,70.88,1010.03,8.78,87.21,215.67,56.65,5642,5642,2.98,0.09,0
11/19/2023,0,27.85,70.63,1010.45,10.64,90.71,203.88,56.65,5642,5642,2.98,0.09,0
11/20/2023,0.4,27.31,68.00,1010.20,13.07,74.21,177.63,56.55,5261,5261,2.96,0.11,0
11/21/2023,0.4,26.07,77.71,1009.96,13.66,74.38,133.13,56.53,5032,5032,2.95,0.12,0
11/22/2023,3.1,26.48,82.00,1009.13,8.08,100.58,164.63,56.73,4220,4220,2.99,0.08,0
11/23/2023,6,26.01,83.42,1008.71,8.59,89.33,147.46,56.76,3346,3207,3,0.07,0
11/24/2023,0.5,26.89,75.58,1008.98,10.27,88.00,177.63,56.76,4244,4221,3,0.07,0
11/25/2023,0.8,26.93,73.17,1010.66,9.63,86.88,206.92,56.69,4221,4221,2.99,0.08,0
11/26/2023,0.3,27.25,70.67,1011.28,11.71,93.75,197.88,56.69,4221,4221,2.99,0.08,0
11/27/2023,0,27.36,67.96,1009.95,12.19,98.38,202.71,56.76,3462,4221,3,0.07,0
11/28/2023,0,27.05,71.83,1008.87,12.06,98.63,198.25,56.89,3773,3784,3.03,0.04,0
11/29/2023,0.9,26.75,73.88,1009.43,11.11,98.71,203.25,56.96,863,723,3.05,0.02,0
11/30/2023,0,27.18,68.83,1009.88,9.95,86.25,213.79,56.89,947,878,3.03,0.04,0
12/1/2023,0,27.15,66.17,1009.04,10.00,81.96,167.38,56.73,278,463,2.99,0.08,0
12/2/2023,0.2,27.54,65.04,1007.87,15.28,72.71,175.92,56.63,63,63,2.97,0.1,0
12/3/2023,2,27.63,64.42,1007.44,19.13,63.17,115.13,56.46,63,6121,2.93,0.14,0
12/4/2023,34.6,24.81,82.29,1005.34,22.67,52.04,41.71,56.36,0,0,2.91,0.16,0
12/5/2023,67.3,23.59,94.50,1001.68,26.30,92.54,25.08,56.43,0,0,2.92,0.15,0
12/6/2023,5.1,24.86,85.21,1005.56,12.00,171.67,102.67,57.05,0,0,3.07,0,0
12/7/2023,0.1,25.16,83.00,1008.20,5.36,264.46,197.25,57.05,17198,16319,3.07,0,0
12/8/2023,0,25.17,76.92,1009.07,5.04,234.79,201.63,57.05,22250,22250,3.07,0,0
12/9/2023,0.1,25.11,75.88,1010.39,6.71,59.67,196.17,57.05,11563,11563,3.07,0,0
12/10/2023,0.2,24.50,80.17,1009.96,6.18,62.38,195.58,57.05,6012,6012,3.07,0,0
12/11/2023,0,23.99,77.17,1010.60,6.04,68.92,207.96,57.05,5180,5180,3.07,0,0
12/12/2023,0.2,24.29,78.38,1009.83,6.45,91.83,183.08,57.05,2647,2647,3.07,0,0
12/13/2023,0,23.85,74.13,1010.77,6.47,65.38,208.21,57.05,2224,2224,3.07,0,0
12/14/2023,0,23.54,75.04,1012.28,7.44,75.83,203.04,57.05,1502,1502,3.07,0,0
12/15/2023,0,24.07,70.83,1012.51,9.18,71.54,144.00,57.05,1355,1355,3.07,0,0
12/16/2023,0,24.33,79.38,1011.58,6.25,83.88,94.75,57.05,503,503,3.07,0,0
12/17/2023,0,24.66,78.25,1011.35,8.41,85.92,160.88,57.05,402,402,3.07,0,0
12/18/2023,0,24.45,74.17,1012.28,8.25,73.54,186.58,57.05,402,402,3.07,0,0
12/19/2023,0,23.88,73.29,1012.90,7.86,72.29,182.25,57.05,402,402,3.07,0,0
12/20/2023,0,23.79,73.92,1012.80,6.94,74.92,189.79,57.05,402,402,3.07,0,0
12/21/2023,0,23.29,74.96,1012.11,6.01,78.13,203.46,57.05,140,140,3.07,0,0
12/22/2023,0,23.00,76.13,1012.10,4.46,108.17,201.46,57.05,102,102,3.07,0,0
12/23/2023,0,23.86,74.67,1013.01,8.03,85.58,187.54,57.05,102,102,3.07,0,0
12/24/2023,0,23.98,75.83,1014.43,7.61,79.29,207.21,57.05,553,553,3.07,0,0
12/25/2023,0,24.08,77.75,1013.69,6.91,83.33,197.67,57.05,553,553,3.07,0,0
12/26/2023,0,24.27,77.75,1013.63,6.61,82.50,208.33,56.56,127,376,2.95,0.12,0
12/27/2023,0,24.58,75.42,1014.12,8.33,81.38,202.92,56.53,0,139,2.95,0.12,0
12/28/2023,0,24.50,74.17,1013.02,9.35,92.42,203.42,56.43,0,102,2.92,0.15,0
12/29/2023,0,24.21,72.50,1013.18,8.80,87.67,203.42,56.36,0,102,2.91,0.16,0
12/30/2023,0,23.86,70.79,1012.42,6.30,82.75,203.08,56.27,0,102,2.88,0.19,0
12/31/2023,0,24.22,74.25,1011.89,7.11,88.96,203.13,56.14,0,102,2.86,0.21,0
1/1/2024,0,24.42,71.50,1012.20,6.42,80.63,191.79,56.15,0,102,2.86,0.21,0
1/2/2024,0,24.03,74.33,1011.60,9.02,89.63,157.17,55.91,0,102,2.8,0.27,0
1/3/2024,0,24.61,67.88,1011.19,11.26,86.63,205.92,55.81,0,102,2.77,0.3,0
1/4/2024,0,24.65,68.42,1011.08,11.94,90.04,202.33,55.71,0,102,2.74,0.33,0
1/5/2024,0,24.40,69.25,1011.24,11.64,93.46,214.13,55.97,0,102,2.82,0.25,0
1/6/2024,0,24.32,72.25,1011.46,11.63,94.33,211.42,56.1,1440,1082,2.85,0.22,0
1/7/2024,0,24.53,68.79,1011.99,11.62,85.00,203.00,56.1,1871,1731,2.85,0.22,0
1/8/2024,0,24.67,70.17,1012.42,10.18,90.42,146.38,56.2,1839,1770,2.87,0.2,0
1/9/2024,0,25.38,67.92,1012.42,11.38,96.67,188.04,56.2,1770,1770,2.87,0.2,0
1/10/2024,0,25.52,68.46,1011.62,6.98,102.79,202.21,56.14,1802,1802,2.86,0.21,0
1/11/2024,0,26.47,70.33,1011.83,5.68,88.96,190.88,56.14,1821,1821,2.86,0.21,0
1/12/2024,0,26.27,72.54,1011.58,7.44,105.33,190.13,56.14,1821,1821,2.86,0.21,0
1/13/2024,0.1,26.28,75.54,1011.60,3.95,137.29,189.88,56.36,1821,1821,2.91,0.16,0
1/14/2024,0.1,26.28,75.33,1010.90,4.66,120.38,196.79,56.53,733,315,2.95,0.12,0
1/15/2024,1,25.43,77.83,1010.55,6.90,164.58,180.67,56.45,518,102,2.93,0.14,0
1/16/2024,0.1,25.59,73.17,1009.31,7.60,157.46,176.04,56.45,102,102,2.93,0.14,0
1/17/2024,0,25.25,69.54,1009.37,9.08,138.21,211.54,56.45,76,102,2.93,0.14,0
1/18/2024,0,24.60,69.38,1010.06,8.81,117.88,218.29,56.35,0,164,2.91,0.16,0
1/19/2024,0,25.35,69.50,1010.25,9.05,106.46,215.54,56.15,0,202,2.86,0.21,0
1/20/2024,0,25.39,72.96,1011.45,10.98,112.67,209.42,55.95,0,202,2.81,0.26,0
1/21/2024,0,25.83,72.17,1011.14,8.15,136.33,196.13,55.95,0,402,2.81,0.26,0
1/22/2024,0.1,26.18,74.04,1011.93,8.10,147.04,183.71,55.48,0,202,2.67,0.4,0
1/23/2024,1.6,26.13,75.00,1011.43,10.93,143.50,189.13,55.28,0,202,2.61,0.46,0
1/24/2024,0.3,25.88,73.17,1010.85,10.97,162.17,175.46,55.41,0,202,2.65,0.42,0
1/25/2024,1.2,25.60,76.63,1012.56,6.07,107.04,155.46,55.61,1915,1570,2.71,0.36,0
1/26/2024,16.2,25.09,78.79,1014.50,8.37,113.58,154.58,55.77,2230,2069,2.76,0.31,0
1/27/2024,0,26.12,72.96,1014.35,7.31,100.71,212.21,55.87,2601,2069,2.79,0.28,0
1/28/2024,0.1,25.86,72.00,1014.10,9.42,95.13,214.79,55.87,2601,2069,2.79,0.28,0
1/29/2024,0,25.06,69.17,1013.57,6.83,97.13,226.50,55.74,2069,2069,2.75,0.32,0
1/30/2024,0,24.49,69.04,1012.59,7.38,103.08,236.29,55.74,2181,2181,2.75,0.32,0
1/31/2024,0,24.93,74.08,1012.13,7.98,117.71,219.75,55.74,2116,2162,2.75,0.32,0
2/1/2024,1.6,26.45,73.46,1011.77,8.06,134.00,206.46,55.58,2127,2150,2.7,0.37,0
2/2/2024,0.5,27.23,73.96,1011.37,8.04,158.25,193.46,55.64,2150,2150,2.72,0.35,0
2/3/2024,0.3,26.89,74.42,1012.35,6.22,120.38,182.75,55.77,2150,2150,2.76,0.31,0
2/4/2024,0.4,26.67,75.00,1013.74,8.18,116.54,208.04,55.91,2514,2467,2.8,0.27,0
2/5/2024,0.1,27.36,73.25,1013.60,7.08,132.42,215.50,55.94,2634,2519,2.81,0.26,0
2/6/2024,0.1,27.95,72.17,1013.04,6.15,164.50,226.17,55.94,2565,2519,2.81,0.26,0
2/7/2024,0,28.60,68.92,1012.12,4.47,174.46,228.21,55.94,2519,2519,2.81,0.26,0
2/8/2024,0,28.92,64.83,1011.11,4.46,222.67,241.04,55.91,2521,2521,2.8,0.27,0
2/9/2024,1.7,27.83,74.13,1012.44,9.39,118.83,189.63,55.94,2522,2522,2.81,0.26,0
2/10/2024,2.1,27.50,73.33,1013.72,12.80,120.00,214.46,55.91,2522,2532,2.8,0.27,0
2/11/2024,0,26.65,70.50,1014.47,11.20,115.29,238.50,55.81,2567,2567,2.77,0.3,0
2/12/2024,0,25.64,70.50,1014.27,10.93,103.04,239.67,55.77,2573,2573,2.76,0.31,0
2/13/2024,0,25.86,72.88,1013.66,9.15,99.21,245.17,55.61,2343,2528,2.71,0.36,0
2/14/2024,0,26.10,70.17,1012.72,8.65,102.79,236.46,55.61,2035,2521,2.71,0.36,0
2/15/2024,0,26.21,68.83,1012.65,8.57,106.75,235.83,55.61,1169,1216,2.71,0.36,0
2/16/2024,0,25.60,62.04,1013.04,8.01,89.88,260.38,55.54,125,125,2.69,0.38,0
2/17/2024,0,25.62,66.25,1011.30,5.63,129.92,244.17,55.22,0,0,2.59,0.48,0
2/18/2024,0.1,27.05,69.29,1010.13,8.76,143.83,225.88,54.89,0,0,2.5,0.57,0
2/19/2024,0,27.38,66.17,1010.34,10.15,166.38,245.71,54.82,0,300,2.48,0.59,0
2/20/2024,0,28.15,68.13,1009.51,11.30,176.79,238.21,54.43,0,300,2.36,0.71,0
2/21/2024,0,28.13,62.83,1008.05,10.99,168.63,249.33,53.97,113,113,2.26,0.81,0
2/22/2024,0,28.70,67.88,1008.03,11.38,162.83,243.46,53.28,0,0,2.09,0.98,0
2/23/2024,1,29.15,70.58,1008.23,9.92,140.79,219.75,54.4,0,2320,2.36,0.71,0
2/24/2024,2.7,27.78,74.54,1008.89,12.38,137.88,210.96,54.3,0,0,2.34,0.73,0
2/25/2024,0,28.51,68.29,1009.12,12.23,128.33,229.88,54.17,0,0,2.31,0.76,0
2/26/2024,0.6,27.83,67.67,1010.50,13.15,111.08,247.08,54.07,0,0,2.29,0.78,0
2/27/2024,0,27.66,67.54,1010.66,9.82,102.96,263.21,53.94,0,0,2.26,0.81,0
2/28/2024,0,27.98,66.79,1009.79,8.10,108.33,261.58,53.81,0,0,2.22,0.85,0
2/29/2024,0,29.07,64.79,1009.71,6.49,131.63,236.38,53.67,0,0,2.19,0.88,0
3/1/2024,0.1,29.20,67.63,1010.48,9.13,130.08,225.92,53.61,0,0,2.19,0.9,0
3/2/2024,0,29.49,64.67,1009.60,10.67,156.08,255.71,53.48,0,0,2.14,0.93,0
3/3/2024,0,29.05,63.75,1008.77,10.77,164.21,250.00,53.41,0,0,2.12,0.95,0
3/4/2024,0,28.70,66.00,1008.80,11.08,155.92,258.75,53.25,0,0,2.08,0.99,0
3/5/2024,0,28.98,67.13,1008.99,7.50,132.58,243.38,53.12,0,0,2.04,1.03,0
3/6/2024,0,29.26,66.33,1008.48,9.78,159.33,235.17,52.99,0,0,2.02,1.05,0
3/7/2024,0,29.43,63.25,1007.63,10.90,149.63,245.46,52.95,0,0,2.01,1.06,0
3/8/2024,0.2,29.95,63.63,1008.05,8.85,162.38,233.46,52.75,0,0,1.98,1.09,0
3/9/2024,0.7,29.92,69.21,1008.68,9.45,124.08,226.46,52.65,0,0,1.96,1.11,0
3/10/2024,0.2,30.18,66.00,1010.52,11.69,136.83,234.67,52.35,0,0,1.92,1.15,0
3/11/2024,0.2,29.99,65.67,1011.25,9.74,153.38,235.42,52.55,602,0,1.95,1.12,0
3/12/2024,0,30.30,63.21,1009.76,11.11,171.92,262.38,52.65,232,0,1.97,1.1,0
3/13/2024,0.2,30.63,64.96,1008.29,12.00,169.29,233.54,52.65,0,0,1.97,1.1,0
3/14/2024,0,30.82,62.00,1008.48,11.00,151.04,244.67,52.55,0,0,1.95,1.12,0
3/15/2024,0,29.90,67.50,1008.05,11.46,166.88,227.29,52.55,0,0,1.95,1.12,0
3/16/2024,0,30.14,62.58,1008.91,12.50,148.42,237.17,52.55,0,65,1.91,1.12,0
3/17/2024,0.2,30.20,61.88,1009.27,11.08,142.08,247.79,52.25,0,0,1.9,1.17,0
3/18/2024,0.3,30.01,64.96,1008.58,9.15,160.00,219.96,52.15,0,0,1.89,1.18,0
3/19/2024,0.2,30.58,62.54,1008.04,9.62,170.54,214.50,52.05,0,0,1.86,1.21,0
3/20/2024,8.7,26.83,74.17,1009.58,10.36,87.00,188.96,51.95,0,0,1.85,1.22,0
3/21/2024,0,29.08,61.25,1009.02,11.14,120.17,273.58,51.85,0,0,1.83,1.24,0
3/22/2024,0,29.86,63.50,1006.81,9.83,151.46,258.75,51.65,0,0,1.79,1.28,0
